id,amenity,atm,brand,name,coordinates
node/914482269,bank,yes,Caixabank,Caixabank,"[-16.2556465, 28.468126]"
node/914483108,bank,yes,Caixabank,Caixabank,"[-16.2552155, 28.4678469]"
node/914483751,bank,yes,La Caixa,La Caixa,"[-16.2552315, 28.4673848]"
node/918583006,bank,yes,Caixabank,Caixabank,"[-6.0519614, 37.3754263]"
node/918583341,atm,,,,"[-6.0450858, 37.3752496]"
node/918584123,bank,yes,Caja Rural,Caja Rural,"[-6.0453648, 37.3752752]"
node/919641127,bank,yes,BBVA,BBVA,"[-3.6718959, 40.44149]"
node/919641137,bank,yes,Banco Santander,Banco Santander,"[-3.7151266, 40.428691]"
node/919709132,atm,,,Euro 6000,"[-16.3141316, 28.4926782]"
node/919804491,bank,yes,Banco Sabadell,Banco Sabadell,"[2.1872304, 41.3934278]"
node/920223506,bank,yes,,Globalcaja,"[-0.7680617, 38.3469247]"
node/920223574,bank,yes,Banco Santander,Banco Santander,"[-0.7683617, 38.3473111]"
node/920223797,bank,yes,Caixabank,Caixabank,"[-0.7681363, 38.3469634]"
node/920223867,bank,yes,Banco Santander,Banco Santander,"[-0.7684304, 38.347098]"
node/921434758,bank,yes,Caixabank,Caixabank,"[2.6172701, 39.5945983]"
node/922480756,atm,,,Caja Canarias,"[-16.2508587, 28.4607107]"
node/922481131,atm,,,4B,"[-16.2508741, 28.4607052]"
node/922609892,bank,yes,La Caixa,La Caixa,"[-16.2573268, 28.4581475]"
node/922684589,atm,,,,"[-3.8774169, 36.7451245]"
node/924088945,bank,yes,,,"[-1.1608229, 37.8282796]"
node/924088959,bank,yes,,,"[-1.1603619, 37.828398]"
node/924088966,bank,yes,Cajamar,Cajamar,"[-1.1596948, 37.828694]"
node/924317036,bank,,Caixabank,Caixabank,"[-16.7289483, 28.0571644]"
node/925254551,bank,yes,Banca March,Banca March,"[3.1287677, 39.3544431]"
node/926307934,bank,yes,Banco Santander,Banco Santander,"[-4.7282804, 41.6524258]"
way/926320739,bank,yes,Caixabank,Caixabank,"[-6.9554099, 38.3321159]"
way/926320760,bank,yes,,Caja Almendralejo,"[-6.953774, 38.3279323]"
way/926386438,bank,yes,Banco Santander,Banco Santander,"[-6.9533309, 38.3290897]"
way/926386439,bank,yes,,Ibercaja,"[-6.9519187, 38.3287114]"
way/928193713,bank,,Banca March,Banca March,"[2.6573328, 39.572374]"
node/928657457,bank,yes,Caixabank,Caixabank,"[-5.9726591, 37.3634436]"
node/933328548,bank,yes,Caixabank,Caixabank,"[1.6969289, 41.3399501]"
node/936343761,atm,yes,,Unicaja Banco,"[-6.3761017, 39.4798066]"
way/936825533,bank,yes,Caja Rural,Caja Rural,"[-3.7879084, 37.7974072]"
node/937064751,atm,,Unicaja Banco,Unicaja Banco,"[-3.9745508, 36.8328924]"
node/937064821,bank,,Cajamar,Cajamar,"[-3.9758259, 36.8327724]"
node/937222138,bank,yes,Kutxabank,Kutxabank,"[-0.473505, 38.3624787]"
node/937415700,atm,,,,"[-4.0964639, 36.7500528]"
node/938518960,bank,yes,Caixabank,Caixabank,"[-16.2512125, 28.4683099]"
node/938519235,bank,yes,,CajaCanarias,"[-16.2510205, 28.4683166]"
node/938519655,bank,,Bankinter,Bankinter,"[-16.2509595, 28.4673468]"
node/938615701,bank,,,Cajasiete,"[-16.7814183, 28.210568]"
node/938878430,bank,yes,Banco Santander,Santander Work Café,"[-5.6623989, 40.9668764]"
node/940492174,bank,,Banco Santander,Banco Santander,"[-5.7029869, 41.0864599]"
node/941400585,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.6586749, 40.9706099]"
node/941465753,bank,,Banco Santander,Banco Santander,"[-0.1278825, 38.5366722]"
node/942034091,bank,,Unicaja Banco,Unicaja Banco,"[-6.8833502, 39.7185952]"
node/942034095,bank,,,Banco Extremadura,"[-6.8849352, 39.7195053]"
node/942034101,atm,,,,"[-6.883413, 39.7185762]"
node/943476554,bank,,,Cajasiete,"[-16.7777729, 28.3561721]"
node/943476562,bank,,BBVA,BBVA,"[-16.7809032, 28.356546]"
node/943476565,bank,,,Caja Canarias,"[-16.7793989, 28.3563257]"
node/944872604,bank,yes,BBVA,BBVA,"[-16.2579182, 28.456077]"
node/944872642,bank,yes,Caixabank,Caixabank,"[-16.2578431, 28.456245]"
node/944879730,bank,yes,Caixabank,Caixabank,"[-16.260207, 28.4693]"
node/945203267,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.528388, 36.9306435]"
node/945203464,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.624127, 36.9320496]"
node/945223195,bank,yes,,CajaCanarias,"[-16.2762523, 28.4525062]"
node/945223275,bank,yes,Caixabank,Caixabank,"[-16.276077, 28.4527309]"
node/945331011,bank,yes,BBVA,BBVA,"[-16.3074112, 28.436172]"
node/945343295,bank,yes,Caixabank,Caixabank,"[-16.3048942, 28.4383775]"
node/945354395,bank,yes,,Caja de Canarias,"[-16.3014692, 28.4427386]"
node/945360791,bank,yes,Banco Santander,Banco Santander,"[-16.3002238, 28.4448813]"
node/945361099,bank,yes,Caixabank,Caixabank,"[-16.3003672, 28.444519]"
node/945361293,bank,yes,,Cajasiete,"[-16.3006619, 28.4445899]"
node/945455561,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.3814245, 43.0988027]"
node/945455680,bank,,Kutxabank,Kutxabank,"[-2.3817898, 43.0987367]"
node/945648753,bank,,,cajasiete,"[-17.9557117, 28.7104859]"
node/946266621,bank,yes,,Caja Siete,"[-16.3147707, 28.4415558]"
node/946271911,bank,yes,Caixabank,Caixabank,"[-16.3142949, 28.4419508]"
node/946280642,bank,yes,Banco Santander,Banco Santander,"[-16.3133388, 28.4424488]"
node/946564390,bank,yes,Banco Santander,Banco Santander,"[-0.2273836, 38.5116858]"
way/946980547,bank,,Caja Rural,Caja Rural,"[-5.7838466, 41.1706299]"
node/947033746,atm,,,,"[0.3384399, 42.1920639]"
node/947033752,atm,,,,"[0.3386619, 42.1918569]"
node/947961348,bank,yes,BBVA,BBVA,"[-16.2967337, 28.4489761]"
node/947962679,bank,yes,Caja Rural,Caja Rural,"[-16.2963734, 28.449172]"
node/947964402,bank,yes,Caixabank,Caixabank,"[-16.299339, 28.4469613]"
node/947964584,bank,yes,Banco Santander,Banco Santander,"[-16.2987811, 28.4474612]"
node/947964856,bank,yes,Banco Sabadell,Banco Sabadell,"[-16.2985772, 28.4473292]"
node/947965163,bank,yes,Banco Santander,Banco Santander,"[-16.2978305, 28.4465631]"
node/947965390,bank,yes,,Caja de Canarias,"[-16.2976548, 28.4467716]"
node/949002939,bank,yes,Caixabank,Caixabank,"[-5.6863713, 43.5389023]"
node/954598262,bank,yes,Banco Santander,Banco Santander,"[-3.7008834, 42.3420989]"
node/954699593,bank,,Ibercaja,Ibercaja,"[-3.7833093, 42.4805707]"
node/954699623,atm,,,Euro 6000,"[-3.7841111, 42.4794528]"
node/954699644,bank,yes,Ibercaja,Ibercaja,"[-3.7231639, 42.3746856]"
node/956386015,bank,yes,Caixabank,Caixabank,"[-3.6946541, 42.3374723]"
node/956396704,bank,yes,Cajamar,Cajamar,"[-3.6950709, 42.3439608]"
node/956411891,bank,yes,BBVA,BBVA,"[-3.695027, 42.3444126]"
node/956411897,bank,yes,Kutxabank,Kutxabank,"[-3.6943447, 42.3446111]"
node/956411899,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6958445, 42.3441637]"
node/956411901,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-3.6897223, 42.3455168]"
node/957049672,bank,yes,Caja Rural,Caja Rural,"[-6.0972434, 43.1617259]"
node/960136011,bank,3,BBVA,BBVA,"[-16.3162279, 28.4883514]"
node/960136015,bank,yes,Caixabank,Caixabank,"[-16.3159106, 28.4881744]"
node/960234253,bank,,Banco Santander,Banco Santander,"[-16.6775269, 28.3849608]"
node/961574229,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.250263, 36.3776858]"
node/962192306,bank,yes,Caixabank,Caixabank,"[-6.9732565, 38.8674053]"
node/964814851,bank,yes,Banco Sabadell,Banco Sabadell,"[-16.2479068, 28.4687832]"
node/964822397,atm,,,Euro 6000,"[-16.2473359, 28.4736709]"
node/964845871,bank,,,Caja Canarias,"[-16.7289343, 28.0571604]"
node/964956435,bank,yes,,Cajasol,"[-6.9517456, 37.2584886]"
node/965216218,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.4661854, 36.7645337]"
node/965873108,bank,yes,CajaSur,CajaSur,"[-6.9527938, 37.2571658]"
node/965873125,bank,yes,Caixabank,Caixabank,"[-6.9514235, 37.2575441]"
node/965873142,bank,yes,,Banco Espírito Santo,"[-6.9548939, 37.2569409]"
node/965873157,bank,yes,Ibercaja,Ibercaja,"[-6.9522667, 37.2563754]"
node/965873184,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.9537615, 37.2567518]"
node/965873201,bank,yes,Caixabank,Caixabank,"[-6.9540559, 37.2575565]"
node/965873203,bank,yes,Caja Rural,Caja Rural,"[-6.9546769, 37.2549706]"
node/965873211,bank,yes,Barclays,Barclays,"[-6.9534802, 37.2561876]"
node/965873220,bank,yes,Caixabank,Caixabank,"[-6.9518924, 37.2571073]"
node/965873225,bank,yes,Banco Santander,Banco Santander,"[-6.9535605, 37.2575988]"
node/965995775,bank,yes,BBVA,BBVA,"[-2.4517521, 36.8294537]"
node/966022360,bank,yes,BBVA,BBVA,"[-6.9916042, 37.27712]"
node/966712850,bank,yes,BBVA,BBVA,"[-16.247998, 28.4675821]"
node/966712915,bank,yes,Caixabank,Caixabank,"[-16.2479833, 28.4678827]"
node/966816922,bank,yes,Caixabank,Caixabank,"[1.2449793, 41.1159198]"
node/968027231,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2147603, 36.5644711]"
node/968053123,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.7361803, 41.65003]"
node/968081898,bank,yes,,Banco Caixa Geral,"[-6.5080787, 39.4454977]"
node/968081909,bank,yes,Banco Santander,Banco Santander,"[-6.5074153, 39.4461359]"
node/968081910,bank,yes,Unicaja Banco,Unicaja Banco,"[-6.5070814, 39.4460868]"
node/968081915,bank,yes,Caixabank,Caixabank,"[-6.5072052, 39.4458828]"
node/968573375,bank,yes,Banco Santander,Banco Santander,"[-6.6006459, 42.5476627]"
node/968573379,bank,yes,BBVA,BBVA,"[-6.599241, 42.5477224]"
node/968573406,bank,yes,Caixabank,Caixabank,"[-6.5995749, 42.5476655]"
node/968573408,bank,yes,Caixabank,Caixabank,"[-6.5984368, 42.5483493]"
node/970222721,bank,,Kutxabank,Kutxabank,"[-1.9542159, 43.2952832]"
node/970523467,bank,yes,Ibercaja,Ibercaja,"[-0.8792351, 41.638954]"
node/970523497,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-0.8788679, 41.6357736]"
node/970523821,bank,yes,Ibercaja,Ibercaja,"[-0.8890987, 41.6764078]"
node/970523835,bank,yes,Ibercaja,Ibercaja,"[-0.8890668, 41.6772866]"
node/970987810,bank,yes,Banco Santander,Banco Santander,"[-3.9625425, 41.4932787]"
node/970988010,bank,yes,Caixabank,Caixabank,"[-3.9625041, 41.4936547]"
node/972438034,bank,yes,Deutsche Bank,Deutsche Bank,"[-5.7419906, 41.5072698]"
node/972606978,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.1490016, 36.6124725]"
node/975345273,bank,yes,Ibercaja,Ibercaja,"[-3.7350623, 42.29979]"
node/976566266,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2509571, 36.7214658]"
node/977366999,bank,,Banco Santander,Banco Santander,"[-3.6700292, 40.405975]"
node/977420559,bank,yes,Caixabank,Caixabank,"[-3.6733393, 40.4032294]"
node/978047762,bank,yes,BBVA,BBVA,"[-5.6701067, 43.5335425]"
node/979091666,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2512004, 36.735144]"
way/981057596,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2352262, 36.9161235]"
node/981370662,bank,,Caja Rural,Caja Rural,"[-0.0496191, 39.9856818]"
node/981370664,bank,,BBVA,BBVA,"[-0.0507402, 39.9857928]"
node/981881081,atm,,,,"[-4.7108609, 36.4900201]"
node/981882466,bank,,,Halifax,"[-4.7146527, 36.4927927]"
node/981883207,atm,,,,"[-4.7143772, 36.4895328]"
node/982120648,atm,,BBVA,Servired,"[-16.3165584, 28.4879551]"
node/982346557,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.8556978, 36.5629828]"
node/982502658,bank,yes,BBVA,BBVA,"[-0.0503514, 39.9864356]"
node/982687359,bank,yes,Caixabank,Caixabank,"[-8.8885564, 42.7848309]"
node/984220947,bank,yes,BBVA,BBVA,"[1.2461388, 41.1161795]"
node/984220965,bank,yes,Banco Santander,Banco Santander,"[1.2462498, 41.1162115]"
node/984220988,bank,yes,Caixabank,Caixabank,"[1.2454406, 41.1159973]"
node/985740305,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.533741, 42.0124838]"
node/985851481,bank,yes,,Bancaja,"[-0.0404338, 39.9918009]"
node/986315103,bank,yes,Banco Santander,Banco Santander,"[-3.6591334, 40.5249865]"
node/986679876,bank,,Caixabank,Caixabank,"[2.6604788, 39.5695302]"
node/988124706,bank,yes,BBVA,BBVA,"[1.2444408, 41.1171788]"
node/988407971,bank,yes,BBVA,BBVA,"[-8.4443599, 42.9667329]"
node/988408059,bank,yes,Caixabank,Caixabank,"[-8.4443383, 42.9670537]"
node/988408126,bank,yes,Banco Santander,Banco Santander,"[-8.4443072, 42.9668788]"
node/989094956,bank,yes,Ibercaja,Ibercaja,"[-3.5201846, 42.0594069]"
node/989270045,bank,yes,Banco Sabadell,Banco Sabadell,"[-6.5999995, 42.5475919]"
node/989277954,bank,no,Caixabank,Caixabank,"[-3.6884042, 40.4501704]"
way/991316047,bank,,,Globalcaja,"[-2.7682646, 39.822879]"
way/991316048,bank,,,Eurocaja Rural,"[-2.768547, 39.8242499]"
node/992985840,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.7271883, 37.0374668]"
node/993571073,bank,yes,,Caja de Ingenieros,"[-3.6783563, 40.4372611]"
node/993710574,bank,,Kutxabank,Kutxabank,"[-3.7071302, 40.4301761]"
node/995100566,bank,,,,"[2.6432539, 39.5763659]"
way/997421279,bank,,Bantierra,Bantierra,"[0.6506832, 41.6157585]"
way/998366137,bank,,,Doktorekoa etxea,"[-2.174332, 43.2851737]"
node/999285255,bank,yes,Banca March,Banca March,"[2.741326, 39.5195412]"
node/999285258,bank,,Caixabank,Caixabank,"[2.7407574, 39.5216971]"
node/999522025,atm,,,,"[-2.4038983, 36.8288184]"
node/1005049082,atm,,,,"[1.9871123, 41.2756542]"
node/1005308344,bank,,Caixabank,Caixabank,"[-3.6849677, 40.3986407]"
node/1005895959,bank,yes,,Caja Viva-Caja Rural,"[-3.6953826, 42.3480119]"
node/1008737773,bank,yes,,Caja Viva-Caja Rural,"[-3.6817703, 42.4340713]"
node/1008990606,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.7414335, 41.6269502]"
node/1010550078,bank,yes,Banco Santander,Banco Santander,"[-3.7343477, 42.3436362]"
node/1010938841,bank,,,Servired,"[-0.2312167, 38.5081527]"
node/1011442462,bank,yes,,Caja Viva-Caja Rural,"[-3.6692372, 42.3477114]"
node/1011442519,bank,yes,Ibercaja,Ibercaja,"[-3.6684177, 42.3475942]"
node/1011442691,bank,yes,Caixabank,Caixabank,"[-3.6687744, 42.347672]"
node/1011532743,bank,yes,,CAM,"[-1.1663617, 38.095042]"
node/1011532749,bank,yes,Cajamar,Cajamar,"[-1.1662078, 38.0948279]"
node/1012575537,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2733966, 36.4451433]"
node/1013122407,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.949306, 36.582235]"
way/1016673618,bank,,Caja Rural,Caja Rural,"[-5.968734, 43.4141984]"
node/1017970769,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.129024, 36.6558899]"
node/1018121944,bank,yes,Caja Rural,Caja Rural,"[-3.669182, 42.3534179]"
node/1018577838,bank,yes,Banco Sabadell,Banco Sabadell,"[-3.6982776, 42.3414109]"
node/1020903130,bank,,,Caja Viva-Caja Rural,"[-3.9982506, 42.2199457]"
node/1020904316,bank,,Caixabank,Caixabank,"[-3.998964, 42.2186668]"
node/1022988640,bank,yes,Caixabank,Caixabank,"[-5.8349834, 42.1391781]"
node/1022990127,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.8351808, 42.1398922]"
node/1022990517,bank,yes,Banco Santander,Banco Santander,"[-5.8349538, 42.1390597]"
node/1024935887,bank,yes,Banco Santander,Banco Santander,"[2.2861253, 41.6829411]"
node/1025342891,bank,yes,Banco Santander,Banco Santander,"[-3.7426131, 43.3422367]"
node/1025345713,bank,yes,Unicaja Banco,Unicaja Banco,"[-4.8324635, 36.6300122]"
node/1027184078,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.2613131, 36.5939772]"
node/1029741196,bank,yes,BBVA,BBVA,"[-5.6610867, 43.5409457]"
node/1030616453,bank,yes,Caixabank,Caixabank,"[-0.3261373, 39.5575916]"
node/1032125537,bank,yes,BBVA,BBVA,"[-5.6631006, 43.5390157]"
node/1032209788,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.6652505, 43.5418666]"
node/1032209863,bank,yes,Banco Sabadell,Banco Sabadell,"[-5.6657197, 43.54118]"
node/1032232917,bank,yes,Banco Sabadell,Banco Sabadell,"[2.0179886, 41.4119991]"
node/1032498922,bank,yes,BBVA,BBVA,"[-5.6648407, 43.5418218]"
way/1037240251,bank,,Caixabank,Caixabank,"[-5.9249425, 36.8275329]"
node/1039549794,bank,yes,BBVA,BBVA,"[-0.2314806, 38.5066342]"
node/1039549868,bank,yes,Banco Santander,Banco Santander,"[-0.231623, 38.5062265]"
node/1039550090,bank,yes,,CCM,"[-0.2305565, 38.5065993]"
node/1039550179,bank,yes,,BBK,"[-0.2286491, 38.507712]"
node/1039550236,bank,yes,Caixabank,Caixabank,"[-0.2308081, 38.5065145]"
way/1040343439,bank,yes,Caixabank,Caixabank,"[-4.0376576, 40.9584673]"
node/1041889332,bank,yes,Ibercaja,Ibercaja,"[-3.287585, 42.0220428]"
node/1041889494,bank,yes,,Caja Viva-Caja Rural,"[-3.2882905, 42.0218839]"
node/1041894072,bank,yes,Banco Santander,Banco Santander,"[-3.2870836, 42.0223911]"
node/1042731773,atm,,Deutsche Bank,Deutsche Bank,"[-4.8932664, 36.5102847]"
node/1042731775,atm,,BBVA,BBVA,"[-4.8916495, 36.510246]"
node/1042731791,atm,,La Caixa,La Caixa,"[-4.8906806, 36.5102545]"
way/1052528034,bank,,Banco Santander,Banco Santander,"[0.5797016, 40.7123553]"
way/1055105150,bank,,Caja Rural de Jaén,Caja Rural de Jaén,"[-4.0398381, 38.1814876]"
node/1057139008,atm,,,Caja Canarias,"[-16.5660081, 28.4099189]"
node/1057572291,bank,,Caixabank,Caixabank,"[-5.9789646, 37.3842613]"
node/1059306460,bank,yes,BBVA,BBVA,"[-0.1076484, 38.5345713]"
node/1069957242,bank,yes,Banco Santander,Banco Santander,"[-6.0803918, 38.2935209]"
node/1069957305,bank,yes,Ibercaja,Ibercaja,"[-6.079807, 38.2942469]"
node/1071183820,bank,yes,Unicaja Banco,Unicaja Banco,"[-3.7658224, 43.4121203]"
node/1071262747,bank,yes,,,"[-0.9052969, 41.6517312]"
node/1072731088,atm,,Caixabank,Caixabank,"[2.174453, 41.3844944]"
node/1079610645,bank,yes,,Caja Viva-Caja Rural,"[-3.9726903, 42.1328725]"
node/1079610737,bank,yes,Ibercaja,Ibercaja,"[-3.9742795, 42.1321012]"
node/1080603205,atm,,,,"[-0.131376, 38.541041]"
node/1081613974,bank,,,Cajasiete,"[-16.5508488, 28.4148061]"
node/1081613975,bank,,Banco Santander,Banco Santander,"[-16.7336514, 28.0577472]"
node/1081613986,bank,yes,BBVA,BBVA,"[-16.4150367, 28.4770672]"
node/1081614009,bank,,,Caja Canarias,"[-16.5218137, 28.3918705]"
node/1081614104,bank,,BBVA,BBVA,"[-16.7288392, 28.0571412]"
node/1081614181,bank,,,Caja Canarias,"[-16.7579169, 28.1284242]"
node/1083144029,atm,,Banco Santander,,"[2.1735414, 41.3812912]"
way/1084396895,bank,,Banco Santander,Banco Santander,"[-6.1077291, 37.5780606]"
node/1086926611,bank,yes,Banco Sabadell,Banco Sabadell,"[2.2025515, 41.4429351]"
node/1088181635,atm,,Unicaja Banco,,"[-4.4921075, 36.6767466]"
node/1090204534,bank,,BBVA,BBVA,"[-3.8031949, 40.2900713]"
node/1091011339,bank,yes,,Rural Kutxa,"[-2.9883316, 43.3259717]"
node/1091011606,bank,yes,Laboral Kutxa,Laboral Kutxa,"[-2.9880397, 43.3257517]"
node/1092167203,bank,yes,Abanca,Abanca,"[-8.9614242, 43.2651909]"
node/1092167266,bank,no,Banco Santander,Banco Santander,"[-8.9608033, 43.2653784]"
node/1092167528,bank,yes,Banco Santander,Banco Santander,"[-8.9621092, 43.2651084]"
node/1092778270,bank,yes,Caja Rural,Caja Rural,"[-5.6743217, 42.003214]"
node/1092778413,bank,yes,Cajamar,Cajamar,"[-5.6743468, 42.0030816]"
node/1095007781,bank,yes,Caixabank,Caixabank,"[-4.2442574, 42.4034829]"
node/1095007814,bank,yes,,Caja Viva-Caja Rural,"[-4.244871, 42.4035446]"
node/1095066715,bank,yes,Banco Santander,Banco Santander,"[-17.9130673, 28.658316]"
node/1097743394,bank,,,Solbank,"[-16.7125387, 28.0547656]"
node/1097743407,bank,,,Caja Canarias,"[-16.5561212, 28.0715412]"
way/1098089616,bank,yes,BBVA,BBVA,"[-4.4148995, 40.9477385]"
node/1100885085,bank,yes,Caixabank,Caixabank,"[2.2576762, 41.4560515]"
way/1104128799,bank,yes,Caja Rural,Caja Rural,"[-5.6331373, 42.0457273]"
node/1104299361,bank,yes,Banco Santander,Banco Santander,"[-16.2571728, 28.4606492]"
node/1104302292,bank,yes,Caixabank,Caixabank,"[-16.2567705, 28.4602578]"
node/1104303640,bank,yes,La Caixa,La Caixa,"[-16.2566626, 28.4616095]"
node/1104848316,bank,yes,,Deutsche Bank,"[0.1191896, 38.681683]"
node/1104955622,bank,yes,Banca March,Banca March,"[-17.7642679, 28.6837586]"
node/1104955630,bank,yes,Banco Santander,Banco Santander,"[-17.7652863, 28.6825552]"
node/1104955631,bank,yes,,Cajasiete,"[-17.7655316, 28.6824261]"
node/1108039106,bank,yes,BBVA,BBVA,"[-3.7941882, 40.2829028]"
node/1108152271,bank,,Caixabank,Caixabank,"[-3.7857884, 40.2925393]"
node/1109569915,bank,yes,Caixabank,Caixabank,"[-8.1983348, 43.4980559]"
node/1109569948,bank,yes,Banco Santander,Banco Santander,"[-8.1574544, 43.5165416]"
node/1109569967,bank,yes,Abanca,Abanca,"[-8.157519, 43.5162678]"
node/1110235194,bank,yes,Abanca,Abanca,"[-3.6960905, 42.3443455]"
node/1110235203,bank,yes,,Caja Viva-Caja Rural,"[-3.6959139, 42.3445284]"
node/1110510703,bank,,Caixabank,Caixabank,"[-16.8491761, 28.3699157]"
node/1111755080,bank,yes,Caja Rural,Caja Rural,"[-3.5845355, 37.1197711]"
node/1111755133,bank,yes,CajaSur,CajaSur,"[-3.5847733, 37.1203189]"
node/1116006983,bank,yes,Caixa Altea,Caixa Altea,"[0.0513256, 38.7144767]"
node/1116783193,bank,,,Ruralcaja,"[-0.3483006, 39.7121255]"
way/1117454850,bank,,Banca March,Banca March,"[2.572965, 39.5351883]"
node/1118474474,bank,yes,Unicaja Banco,Unicaja Banco,"[-5.3661158, 36.7582827]"
node/1123585228,bank,yes,Banco Santander,Banco Santander,"[-5.9198885, 37.392591]"
node/1123637340,bank,yes,Kutxabank,Kutxabank,"[-3.0086928, 43.3273962]"
node/1125514761,bank,yes,Caixabank,Caixabank,"[0.0499527, 38.7142672]"
node/1125514771,bank,,Banco Sabadell,Banco Sabadell,"[0.0494445, 38.7143666]"
way/1125876272,bank,yes,Caixabank,Caixabank,"[-3.8092876, 41.2262027]"
node/1126104926,atm,,,4x4,"[-0.1120495, 42.6279252]"
node/1132351510,bank,yes,,Caja Rural de Granada,"[-4.09668, 36.7401023]"
node/1132351520,bank,yes,,,"[-4.0962653, 36.7403169]"
node/1132369610,atm,,,,"[-4.4720122, 36.6851118]"
node/1133066599,bank,,Caixabank,Caixabank,"[-3.6652843, 40.4755016]"
node/1142911857,bank,yes,Caixabank,Caixabank,"[-0.8785326, 41.6332835]"
